imageId,articleTypeName,categoryName,articleTypeId,categoryId
14158,Cufflinks,Cufflinks,53,24
17634,Scarves,Scarves,49,22
55788,Nightdress,Loungewear and Nightwear,40,17
41782,Tunics,Topwear,39,0
55818,Night suits,Loungewear and Nightwear,46,17
56124,Foundation and Primer,Makeup,60,21
56097,Lip Gloss,Lips,45,15
36290,Night suits,Loungewear and Nightwear,46,17
58855,Cufflinks,Cufflinks,53,24
43075,Capris,Bottomwear,43,4
37515,Leggings,Bottomwear,41,4
32632,Capris,Bottomwear,43,4
56232,Night suits,Loungewear and Nightwear,46,17
53328,Boxers,Innerwear,68,5
55093,Face Moisturisers,Skin,64,27
39125,Leggings,Bottomwear,41,4
17365,Accessory Gift Set,Accessories,52,23
10000,Skirts,Bottomwear,48,4
28070,Trunk,Innerwear,47,5
49105,Kajal and Eyeliner,Makeup,54,21
28982,Kurta Sets,Apparel Set,55,25
39011,Leggings,Bottomwear,41,4
57938,Sports Sandals,Sandal,61,9
50842,Dupatta,Topwear,51,0
41330,Dupatta,Topwear,51,0
57197,Tunics,Topwear,39,0
31078,Stoles,Stoles,56,26
51034,Nightdress,Loungewear and Nightwear,40,17
46273,Tunics,Topwear,39,0
25070,Accessory Gift Set,Accessories,52,23
56119,Lip Gloss,Lips,45,15
15079,Tunics,Topwear,39,0
52384,Nightdress,Loungewear and Nightwear,40,17
15484,Capris,Bottomwear,43,4
35338,Pendant,Jewellery,42,6
56576,Foundation and Primer,Makeup,60,21
56059,Lip Gloss,Lips,45,15
57188,Tunics,Topwear,39,0
49763,Leggings,Bottomwear,41,4
51323,Laptop Bag,Bags,59,2
46184,Jewellery Set,Jewellery,65,6
35138,Bracelet,Jewellery,62,6
44692,Tunics,Topwear,39,0
49001,Ring,Jewellery,50,6
41004,Skirts,Bottomwear,48,4
52430,Nightdress,Loungewear and Nightwear,40,17
27947,Trunk,Innerwear,47,5
52173,Ring,Jewellery,50,6
46834,Capris,Bottomwear,43,4
58856,Cufflinks,Cufflinks,53,24
26929,Tunics,Topwear,39,0
59585,Cufflinks,Cufflinks,53,24
28969,Kurta Sets,Apparel Set,55,25
47660,Tunics,Topwear,39,0
46125,Necklace and Chains,Jewellery,44,6
54882,Necklace and Chains,Jewellery,44,6
21909,Kurta Sets,Apparel Set,55,25
56158,Kajal and Eyeliner,Makeup,54,21
58591,Necklace and Chains,Jewellery,44,6
43956,Sports Sandals,Sandal,61,9
56165,Kajal and Eyeliner,Makeup,54,21
56620,Face Moisturisers,Skin,64,27
23111,Accessory Gift Set,Accessories,52,23
56584,Highlighter and Blush,Makeup,67,21
52376,Nightdress,Loungewear and Nightwear,40,17
40932,Leggings,Bottomwear,41,4
23476,Scarves,Scarves,49,22
48867,Pendant,Jewellery,42,6
35006,Stoles,Stoles,56,26
31187,Accessory Gift Set,Accessories,52,23
31895,Stoles,Stoles,56,26
55798,Nightdress,Loungewear and Nightwear,40,17
54054,Leggings,Bottomwear,41,4
44155,Fragrance Gift Set,Fragrance,66,8
28979,Kurta Sets,Apparel Set,55,25
49014,Ring,Jewellery,50,6
56245,Night suits,Loungewear and Nightwear,46,17
43715,Bangle,Jewellery,58,6
42982,Boxers,Innerwear,68,5
18455,Fragrance Gift Set,Fragrance,66,8
21830,Duffel Bag,Bags,57,2
13514,Skirts,Bottomwear,48,4
56627,Face Moisturisers,Skin,64,27
28977,Kurta Sets,Apparel Set,55,25
34979,Stoles,Stoles,56,26
5809,Capris,Bottomwear,43,4
55407,Lip Gloss,Lips,45,15
31190,Accessory Gift Set,Accessories,52,23
7544,Capris,Bottomwear,43,4
28454,Capris,Bottomwear,43,4
48737,Bangle,Jewellery,58,6
41797,Tunics,Topwear,39,0
40310,Sports Sandals,Sandal,61,9
43526,Leggings,Bottomwear,41,4
48887,Pendant,Jewellery,42,6
53086,Necklace and Chains,Jewellery,44,6
32533,Fragrance Gift Set,Fragrance,66,8
58839,Cufflinks,Cufflinks,53,24
6533,Laptop Bag,Bags,59,2
48988,Ring,Jewellery,50,6
58851,Cufflinks,Cufflinks,53,24
25957,Scarves,Scarves,49,22
23114,Accessory Gift Set,Accessories,52,23
56079,Lip Gloss,Lips,45,15
23620,Fragrance Gift Set,Fragrance,66,8
23463,Scarves,Scarves,49,22
56258,Night suits,Loungewear and Nightwear,46,17
52396,Nightdress,Loungewear and Nightwear,40,17
48572,Bracelet,Jewellery,62,6
14630,Skirts,Bottomwear,48,4
6144,Sports Sandals,Sandal,61,9
54985,Lounge Pants,Loungewear and Nightwear,63,17
54056,Leggings,Bottomwear,41,4
21172,Tunics,Topwear,39,0
25896,Leggings,Bottomwear,41,4
58865,Cufflinks,Cufflinks,53,24
44168,Fragrance Gift Set,Fragrance,66,8
46156,Necklace and Chains,Jewellery,44,6
33962,Tunics,Topwear,39,0
43462,Night suits,Loungewear and Nightwear,46,17
49144,Lip Gloss,Lips,45,15
25072,Accessory Gift Set,Accessories,52,23
50022,Leggings,Bottomwear,41,4
48981,Ring,Jewellery,50,6
23442,Tunics,Topwear,39,0
36062,Duffel Bag,Bags,57,2
53822,Tunics,Topwear,39,0
49025,Ring,Jewellery,50,6
34274,Dupatta,Topwear,51,0
12166,Dupatta,Topwear,51,0
23486,Scarves,Scarves,49,22
10655,Skirts,Bottomwear,48,4
33228,Laptop Bag,Bags,59,2
56166,Kajal and Eyeliner,Makeup,54,21
28980,Kurta Sets,Apparel Set,55,25
29182,Tunics,Topwear,39,0
49139,Lip Gloss,Lips,45,15
34510,Sports Sandals,Sandal,61,9
57744,Foundation and Primer,Makeup,60,21
55284,Highlighter and Blush,Makeup,67,21
34304,Stoles,Stoles,56,26
49052,Ring,Jewellery,50,6
55506,Lip Gloss,Lips,45,15
54175,Necklace and Chains,Jewellery,44,6
49100,Foundation and Primer,Makeup,60,21
49023,Ring,Jewellery,50,6
54878,Necklace and Chains,Jewellery,44,6
41312,Capris,Bottomwear,43,4
52176,Ring,Jewellery,50,6
28461,Capris,Bottomwear,43,4
50680,Trunk,Innerwear,47,5
42610,Jewellery Set,Jewellery,65,6
33958,Leggings,Bottomwear,41,4
34974,Stoles,Stoles,56,26
28453,Leggings,Bottomwear,41,4
56581,Highlighter and Blush,Makeup,67,21
17379,Accessory Gift Set,Accessories,52,23
41327,Dupatta,Topwear,51,0
5581,Skirts,Bottomwear,48,4
55790,Nightdress,Loungewear and Nightwear,40,17
38900,Capris,Bottomwear,43,4
43011,Boxers,Innerwear,68,5
25360,Trunk,Innerwear,47,5
20349,Tunics,Topwear,39,0
34291,Dupatta,Topwear,51,0
44695,Tunics,Topwear,39,0
36276,Night suits,Loungewear and Nightwear,46,17
50033,Lounge Pants,Loungewear and Nightwear,63,17
55270,Kajal and Eyeliner,Makeup,54,21
56195,Highlighter and Blush,Makeup,67,21
47663,Scarves,Scarves,49,22
30926,Skirts,Bottomwear,48,4
27315,Fragrance Gift Set,Fragrance,66,8
54149,Necklace and Chains,Jewellery,44,6
56575,Foundation and Primer,Makeup,60,21
30899,Lounge Pants,Loungewear and Nightwear,63,17
58589,Necklace and Chains,Jewellery,44,6
16078,Laptop Bag,Bags,59,2
55512,Lip Gloss,Lips,45,15
23481,Scarves,Scarves,49,22
17965,Sports Sandals,Sandal,61,9
13342,Capris,Bottomwear,43,4
48908,Pendant,Jewellery,42,6
56570,Foundation and Primer,Makeup,60,21
51359,Capris,Bottomwear,43,4
31880,Stoles,Stoles,56,26
28064,Trunk,Innerwear,47,5
25594,Kurta Sets,Apparel Set,55,25
25588,Kurta Sets,Apparel Set,55,25
49029,Ring,Jewellery,50,6
38722,Tunics,Topwear,39,0
55231,Foundation and Primer,Makeup,60,21
39931,Laptop Bag,Bags,59,2
43711,Bangle,Jewellery,58,6
55257,Kajal and Eyeliner,Makeup,54,21
5227,Duffel Bag,Bags,57,2
50676,Trunk,Innerwear,47,5
55827,Nightdress,Loungewear and Nightwear,40,17
35136,Bangle,Jewellery,58,6
43724,Bangle,Jewellery,58,6
39040,Cufflinks,Cufflinks,53,24
31869,Dupatta,Topwear,51,0
48945,Ring,Jewellery,50,6
43076,Capris,Bottomwear,43,4
48960,Ring,Jewellery,50,6
31889,Stoles,Stoles,56,26
50513,Trunk,Innerwear,47,5
31873,Dupatta,Topwear,51,0
59900,Scarves,Scarves,49,22
56599,Kajal and Eyeliner,Makeup,54,21
55267,Kajal and Eyeliner,Makeup,54,21
34946,Dupatta,Topwear,51,0
35103,Stoles,Stoles,56,26
56562,Lip Gloss,Lips,45,15
55295,Lip Gloss,Lips,45,15
49781,Night suits,Loungewear and Nightwear,46,17
48888,Pendant,Jewellery,42,6
52400,Nightdress,Loungewear and Nightwear,40,17
43466,Night suits,Loungewear and Nightwear,46,17
48784,Pendant,Jewellery,42,6
23448,Tunics,Topwear,39,0
48954,Ring,Jewellery,50,6
11124,Laptop Bag,Bags,59,2
56122,Foundation and Primer,Makeup,60,21
26784,Fragrance Gift Set,Fragrance,66,8
33865,Sports Sandals,Sandal,61,9
7507,Capris,Bottomwear,43,4
33208,Tunics,Topwear,39,0
57201,Tunics,Topwear,39,0
50648,Lounge Pants,Loungewear and Nightwear,63,17
20348,Tunics,Topwear,39,0
57692,Face Moisturisers,Skin,64,27
59518,Necklace and Chains,Jewellery,44,6
43332,Tunics,Topwear,39,0
23307,Tunics,Topwear,39,0
10366,Skirts,Bottomwear,48,4
47272,Boxers,Innerwear,68,5
39137,Kurta Sets,Apparel Set,55,25
56236,Night suits,Loungewear and Nightwear,46,17
39242,Nightdress,Loungewear and Nightwear,40,17
46042,Jewellery Set,Jewellery,65,6
50514,Trunk,Innerwear,47,5
55813,Night suits,Loungewear and Nightwear,46,17
16017,Scarves,Scarves,49,22
25081,Accessory Gift Set,Accessories,52,23
56260,Night suits,Loungewear and Nightwear,46,17
55236,Foundation and Primer,Makeup,60,21
55264,Kajal and Eyeliner,Makeup,54,21
28455,Skirts,Bottomwear,48,4
28008,Trunk,Innerwear,47,5
57719,Lip Gloss,Lips,45,15
28987,Kurta Sets,Apparel Set,55,25
51976,Lounge Pants,Loungewear and Nightwear,63,17
53745,Capris,Bottomwear,43,4
39898,Sports Sandals,Sandal,61,9
46147,Necklace and Chains,Jewellery,44,6
54881,Necklace and Chains,Jewellery,44,6
41907,Fragrance Gift Set,Fragrance,66,8
46185,Jewellery Set,Jewellery,65,6
51614,Leggings,Bottomwear,41,4
57704,Face Moisturisers,Skin,64,27
56090,Lip Gloss,Lips,45,15
31113,Capris,Bottomwear,43,4
50569,Trunk,Innerwear,47,5
48788,Pendant,Jewellery,42,6
49033,Ring,Jewellery,50,6
18443,Fragrance Gift Set,Fragrance,66,8
51361,Capris,Bottomwear,43,4
59578,Cufflinks,Cufflinks,53,24
41693,Lounge Pants,Loungewear and Nightwear,63,17
47672,Scarves,Scarves,49,22
52422,Nightdress,Loungewear and Nightwear,40,17
56092,Lip Gloss,Lips,45,15
55069,Lip Gloss,Lips,45,15
50650,Lounge Pants,Loungewear and Nightwear,63,17
53811,Tunics,Topwear,39,0
25954,Scarves,Scarves,49,22
30818,Leggings,Bottomwear,41,4
48948,Ring,Jewellery,50,6
59502,Pendant,Jewellery,42,6
57782,Face Moisturisers,Skin,64,27
6679,Sports Sandals,Sandal,61,9
52315,Bangle,Jewellery,58,6
57195,Tunics,Topwear,39,0
59774,Jewellery Set,Jewellery,65,6
48914,Pendant,Jewellery,42,6
23483,Scarves,Scarves,49,22
16226,Capris,Bottomwear,43,4
55499,Lip Gloss,Lips,45,15
58590,Necklace and Chains,Jewellery,44,6
48921,Ring,Jewellery,50,6
55831,Nightdress,Loungewear and Nightwear,40,17
46159,Necklace and Chains,Jewellery,44,6
48345,Necklace and Chains,Jewellery,44,6
3503,Sports Sandals,Sandal,61,9
46182,Jewellery Set,Jewellery,65,6
52453,Nightdress,Loungewear and Nightwear,40,17
35026,Stoles,Stoles,56,26
23591,Fragrance Gift Set,Fragrance,66,8
7101,Duffel Bag,Bags,57,2
36045,Duffel Bag,Bags,57,2
56078,Lip Gloss,Lips,45,15
56249,Night suits,Loungewear and Nightwear,46,17
8498,Skirts,Bottomwear,48,4
22647,Duffel Bag,Bags,57,2
43465,Night suits,Loungewear and Nightwear,46,17
51369,Capris,Bottomwear,43,4
30810,Leggings,Bottomwear,41,4
30817,Leggings,Bottomwear,41,4
31727,Pendant,Jewellery,42,6
55801,Nightdress,Loungewear and Nightwear,40,17
50181,Kajal and Eyeliner,Makeup,54,21
54872,Necklace and Chains,Jewellery,44,6
36266,Night suits,Loungewear and Nightwear,46,17
59746,Nightdress,Loungewear and Nightwear,40,17
48746,Bracelet,Jewellery,62,6
28452,Leggings,Bottomwear,41,4
32523,Fragrance Gift Set,Fragrance,66,8
36253,Night suits,Loungewear and Nightwear,46,17
52323,Bangle,Jewellery,58,6
50021,Leggings,Bottomwear,41,4
25082,Accessory Gift Set,Accessories,52,23
48346,Necklace and Chains,Jewellery,44,6
57674,Face Moisturisers,Skin,64,27
27411,Lounge Pants,Loungewear and Nightwear,63,17
56227,Night suits,Loungewear and Nightwear,46,17
25037,Leggings,Bottomwear,41,4
33148,Leggings,Bottomwear,41,4
46180,Jewellery Set,Jewellery,65,6
56083,Lip Gloss,Lips,45,15
52221,Necklace and Chains,Jewellery,44,6
52299,Boxers,Innerwear,68,5
21249,Duffel Bag,Bags,57,2
55227,Foundation and Primer,Makeup,60,21
42239,Tunics,Topwear,39,0
10351,Skirts,Bottomwear,48,4
34922,Dupatta,Topwear,51,0
58626,Bangle,Jewellery,58,6
39134,Kurta Sets,Apparel Set,55,25
56212,Pendant,Jewellery,42,6
34272,Dupatta,Topwear,51,0
28077,Trunk,Innerwear,47,5
31115,Capris,Bottomwear,43,4
23470,Scarves,Scarves,49,22
48866,Pendant,Jewellery,42,6
19932,Accessory Gift Set,Accessories,52,23
27720,Laptop Bag,Bags,59,2
52361,Nightdress,Loungewear and Nightwear,40,17
48895,Pendant,Jewellery,42,6
23103,Accessory Gift Set,Accessories,52,23
52177,Ring,Jewellery,50,6
58097,Pendant,Jewellery,42,6
56211,Pendant,Jewellery,42,6
55804,Night suits,Loungewear and Nightwear,46,17
4849,Capris,Bottomwear,43,4
57987,Tunics,Topwear,39,0
55559,Kajal and Eyeliner,Makeup,54,21
57701,Face Moisturisers,Skin,64,27
34915,Dupatta,Topwear,51,0
29171,Skirts,Bottomwear,48,4
57714,Lip Gloss,Lips,45,15
30897,Lounge Pants,Loungewear and Nightwear,63,17
35003,Stoles,Stoles,56,26
57925,Leggings,Bottomwear,41,4
39043,Cufflinks,Cufflinks,53,24
34282,Dupatta,Topwear,51,0
49636,Skirts,Bottomwear,48,4
56805,Kurta Sets,Apparel Set,55,25
6857,Skirts,Bottomwear,48,4
55408,Lip Gloss,Lips,45,15
22454,Leggings,Bottomwear,41,4
41322,Leggings,Bottomwear,41,4
56624,Face Moisturisers,Skin,64,27
56202,Pendant,Jewellery,42,6
55097,Face Moisturisers,Skin,64,27
49138,Foundation and Primer,Makeup,60,21
52390,Nightdress,Loungewear and Nightwear,40,17
23485,Scarves,Scarves,49,22
23335,Tunics,Topwear,39,0
24772,Cufflinks,Cufflinks,53,24
32655,Capris,Bottomwear,43,4
55525,Highlighter and Blush,Makeup,67,21
55493,Lip Gloss,Lips,45,15
50573,Trunk,Innerwear,47,5
57690,Face Moisturisers,Skin,64,27
54859,Necklace and Chains,Jewellery,44,6
2306,Capris,Bottomwear,43,4
58627,Bangle,Jewellery,58,6
56167,Kajal and Eyeliner,Makeup,54,21
48338,Necklace and Chains,Jewellery,44,6
34277,Dupatta,Topwear,51,0
54874,Necklace and Chains,Jewellery,44,6
57891,Kajal and Eyeliner,Makeup,54,21
29010,Duffel Bag,Bags,57,2
43467,Night suits,Loungewear and Nightwear,46,17
30718,Kurta Sets,Apparel Set,55,25
48760,Jewellery Set,Jewellery,65,6
50024,Leggings,Bottomwear,41,4
55000,Lip Gloss,Lips,45,15
52458,Nightdress,Loungewear and Nightwear,40,17
52451,Nightdress,Loungewear and Nightwear,40,17
48785,Pendant,Jewellery,42,6
51966,Nightdress,Loungewear and Nightwear,40,17
16076,Laptop Bag,Bags,59,2
7489,Capris,Bottomwear,43,4
46134,Necklace and Chains,Jewellery,44,6
25047,Accessory Gift Set,Accessories,52,23
54863,Necklace and Chains,Jewellery,44,6
59573,Cufflinks,Cufflinks,53,24
52345,Nightdress,Loungewear and Nightwear,40,17
52178,Ring,Jewellery,50,6
31114,Capris,Bottomwear,43,4
55544,Kajal and Eyeliner,Makeup,54,21
41699,Lounge Pants,Loungewear and Nightwear,63,17
19492,Trunk,Innerwear,47,5
43703,Jewellery Set,Jewellery,65,6
57780,Kajal and Eyeliner,Makeup,54,21
43089,Fragrance Gift Set,Fragrance,66,8
58837,Cufflinks,Cufflinks,53,24
26626,Sports Sandals,Sandal,61,9
52408,Nightdress,Loungewear and Nightwear,40,17
50550,Boxers,Innerwear,68,5
52327,Bangle,Jewellery,58,6
55487,Lip Gloss,Lips,45,15
43706,Jewellery Set,Jewellery,65,6
25956,Scarves,Scarves,49,22
50678,Trunk,Innerwear,47,5
31068,Dupatta,Topwear,51,0
54879,Necklace and Chains,Jewellery,44,6
43740,Bangle,Jewellery,58,6
36069,Duffel Bag,Bags,57,2
52352,Nightdress,Loungewear and Nightwear,40,17
45095,Night suits,Loungewear and Nightwear,46,17
6862,Skirts,Bottomwear,48,4
33748,Tunics,Topwear,39,0
3578,Sports Sandals,Sandal,61,9
54883,Necklace and Chains,Jewellery,44,6
33832,Sports Sandals,Sandal,61,9
55116,Foundation and Primer,Makeup,60,21
25602,Kurta Sets,Apparel Set,55,25
54051,Leggings,Bottomwear,41,4
25950,Scarves,Scarves,49,22
23102,Accessory Gift Set,Accessories,52,23
25064,Accessory Gift Set,Accessories,52,23
33773,Laptop Bag,Bags,59,2
7518,Duffel Bag,Bags,57,2
13339,Skirts,Bottomwear,48,4
35335,Pendant,Jewellery,42,6
54851,Necklace and Chains,Jewellery,44,6
56559,Lip Gloss,Lips,45,15
52209,Pendant,Jewellery,42,6
57190,Tunics,Topwear,39,0
56063,Lip Gloss,Lips,45,15
55532,Foundation and Primer,Makeup,60,21
12464,Stoles,Stoles,56,26
33960,Leggings,Bottomwear,41,4
18378,Trunk,Innerwear,47,5
11141,Scarves,Scarves,49,22
56061,Lip Gloss,Lips,45,15
39504,Duffel Bag,Bags,57,2
54704,Kurta Sets,Apparel Set,55,25
46034,Jewellery Set,Jewellery,65,6
48332,Necklace and Chains,Jewellery,44,6
46150,Necklace and Chains,Jewellery,44,6
49010,Ring,Jewellery,50,6
7081,Duffel Bag,Bags,57,2
12768,Tunics,Topwear,39,0
17635,Scarves,Scarves,49,22
47670,Scarves,Scarves,49,22
48493,Skirts,Bottomwear,48,4
49165,Kajal and Eyeliner,Makeup,54,21
6898,Skirts,Bottomwear,48,4
43398,Fragrance Gift Set,Fragrance,66,8
46055,Bracelet,Jewellery,62,6
17374,Accessory Gift Set,Accessories,52,23
28966,Kurta Sets,Apparel Set,55,25
52382,Nightdress,Loungewear and Nightwear,40,17
46190,Jewellery Set,Jewellery,65,6
31875,Dupatta,Topwear,51,0
11142,Scarves,Scarves,49,22
51807,Nightdress,Loungewear and Nightwear,40,17
34298,Dupatta,Topwear,51,0
34276,Dupatta,Topwear,51,0
19007,Tunics,Topwear,39,0
43665,Tunics,Topwear,39,0
43737,Bangle,Jewellery,58,6
28108,Trunk,Innerwear,47,5
34495,Skirts,Bottomwear,48,4
48771,Jewellery Set,Jewellery,65,6
33161,Tunics,Topwear,39,0
57721,Lip Gloss,Lips,45,15
25958,Scarves,Scarves,49,22
46259,Tunics,Topwear,39,0
39239,Nightdress,Loungewear and Nightwear,40,17
46040,Necklace and Chains,Jewellery,44,6
35012,Stoles,Stoles,56,26
56176,Kajal and Eyeliner,Makeup,54,21
52228,Pendant,Jewellery,42,6
52314,Bangle,Jewellery,58,6
48946,Ring,Jewellery,50,6
55825,Nightdress,Loungewear and Nightwear,40,17
35994,Capris,Bottomwear,43,4
57698,Face Moisturisers,Skin,64,27
39143,Kurta Sets,Apparel Set,55,25
55283,Highlighter and Blush,Makeup,67,21
55582,Highlighter and Blush,Makeup,67,21
52457,Nightdress,Loungewear and Nightwear,40,17
48923,Ring,Jewellery,50,6
55294,Lip Gloss,Lips,45,15
34296,Dupatta,Topwear,51,0
59501,Pendant,Jewellery,42,6
25057,Accessory Gift Set,Accessories,52,23
56612,Highlighter and Blush,Makeup,67,21
48861,Pendant,Jewellery,42,6
34980,Stoles,Stoles,56,26
48344,Necklace and Chains,Jewellery,44,6
57085,Skirts,Bottomwear,48,4
56098,Lip Gloss,Lips,45,15
27960,Trunk,Innerwear,47,5
52364,Nightdress,Loungewear and Nightwear,40,17
57802,Highlighter and Blush,Makeup,67,21
12463,Stoles,Stoles,56,26
3484,Capris,Bottomwear,43,4
49655,Skirts,Bottomwear,48,4
56107,Lip Gloss,Lips,45,15
55263,Kajal and Eyeliner,Makeup,54,21
57205,Capris,Bottomwear,43,4
28521,Capris,Bottomwear,43,4
52440,Nightdress,Loungewear and Nightwear,40,17
41794,Tunics,Topwear,39,0
48769,Jewellery Set,Jewellery,65,6
56164,Kajal and Eyeliner,Makeup,54,21
18444,Fragrance Gift Set,Fragrance,66,8
56267,Night suits,Loungewear and Nightwear,46,17
56126,Highlighter and Blush,Makeup,67,21
24648,Cufflinks,Cufflinks,53,24
55526,Highlighter and Blush,Makeup,67,21
48751,Bangle,Jewellery,58,6
39128,Leggings,Bottomwear,41,4
55789,Nightdress,Loungewear and Nightwear,40,17
52306,Necklace and Chains,Jewellery,44,6
14636,Scarves,Scarves,49,22
55266,Kajal and Eyeliner,Makeup,54,21
49135,Kajal and Eyeliner,Makeup,54,21
43470,Night suits,Loungewear and Nightwear,46,17
15662,Laptop Bag,Bags,59,2
57720,Lip Gloss,Lips,45,15
36257,Night suits,Loungewear and Nightwear,46,17
42229,Tunics,Topwear,39,0
42612,Jewellery Set,Jewellery,65,6
52223,Necklace and Chains,Jewellery,44,6
56615,Highlighter and Blush,Makeup,67,21
17359,Accessory Gift Set,Accessories,52,23
34056,Capris,Bottomwear,43,4
25902,Leggings,Bottomwear,41,4
29189,Laptop Bag,Bags,59,2
55269,Kajal and Eyeliner,Makeup,54,21
58852,Cufflinks,Cufflinks,53,24
58924,Accessory Gift Set,Accessories,52,23
52311,Necklace and Chains,Jewellery,44,6
34999,Stoles,Stoles,56,26
34310,Stoles,Stoles,56,26
7138,Tunics,Topwear,39,0
30820,Leggings,Bottomwear,41,4
21921,Tunics,Topwear,39,0
55230,Foundation and Primer,Makeup,60,21
54852,Necklace and Chains,Jewellery,44,6
48843,Pendant,Jewellery,42,6
34978,Stoles,Stoles,56,26
56056,Lip Gloss,Lips,45,15
16011,Scarves,Scarves,49,22
25929,Leggings,Bottomwear,41,4
27222,Capris,Bottomwear,43,4
54167,Necklace and Chains,Jewellery,44,6
46163,Necklace and Chains,Jewellery,44,6
28988,Kurta Sets,Apparel Set,55,25
40930,Leggings,Bottomwear,41,4
57099,Capris,Bottomwear,43,4
38571,Capris,Bottomwear,43,4
56573,Foundation and Primer,Makeup,60,21
35123,Pendant,Jewellery,42,6
43078,Capris,Bottomwear,43,4
34905,Dupatta,Topwear,51,0
27422,Lounge Pants,Loungewear and Nightwear,63,17
43745,Bangle,Jewellery,58,6
56058,Lip Gloss,Lips,45,15
56580,Highlighter and Blush,Makeup,67,21
16014,Scarves,Scarves,49,22
57705,Face Moisturisers,Skin,64,27
14139,Cufflinks,Cufflinks,53,24
54155,Necklace and Chains,Jewellery,44,6
38309,Scarves,Scarves,49,22
56206,Pendant,Jewellery,42,6
48859,Pendant,Jewellery,42,6
55278,Highlighter and Blush,Makeup,67,21
55117,Foundation and Primer,Makeup,60,21
55258,Kajal and Eyeliner,Makeup,54,21
48854,Pendant,Jewellery,42,6
19936,Accessory Gift Set,Accessories,52,23
36250,Night suits,Loungewear and Nightwear,46,17
41976,Capris,Bottomwear,43,4
48341,Necklace and Chains,Jewellery,44,6
56172,Kajal and Eyeliner,Makeup,54,21
43615,Tunics,Topwear,39,0
17618,Leggings,Bottomwear,41,4
8771,Sports Sandals,Sandal,61,9
42619,Jewellery Set,Jewellery,65,6
48583,Bracelet,Jewellery,62,6
8758,Capris,Bottomwear,43,4
25934,Scarves,Scarves,49,22
34493,Skirts,Bottomwear,48,4
52456,Nightdress,Loungewear and Nightwear,40,17
49019,Ring,Jewellery,50,6
39505,Duffel Bag,Bags,57,2
59460,Ring,Jewellery,50,6
8494,Skirts,Bottomwear,48,4
59783,Bracelet,Jewellery,62,6
22176,Sports Sandals,Sandal,61,9
27414,Lounge Pants,Loungewear and Nightwear,63,17
42212,Tunics,Topwear,39,0
43730,Bangle,Jewellery,58,6
42614,Jewellery Set,Jewellery,65,6
56125,Highlighter and Blush,Makeup,67,21
55018,Lip Gloss,Lips,45,15
9912,Duffel Bag,Bags,57,2
48970,Ring,Jewellery,50,6
8499,Skirts,Bottomwear,48,4
57194,Tunics,Topwear,39,0
56244,Night suits,Loungewear and Nightwear,46,17
27719,Laptop Bag,Bags,59,2
35009,Stoles,Stoles,56,26
7510,Capris,Bottomwear,43,4
52344,Nightdress,Loungewear and Nightwear,40,17
38306,Scarves,Scarves,49,22
54982,Lounge Pants,Loungewear and Nightwear,63,17
46733,Capris,Bottomwear,43,4
34122,Duffel Bag,Bags,57,2
49164,Kajal and Eyeliner,Makeup,54,21
52357,Nightdress,Loungewear and Nightwear,40,17
35102,Stoles,Stoles,56,26
25596,Kurta Sets,Apparel Set,55,25
46252,Tunics,Topwear,39,0
54977,Lounge Pants,Loungewear and Nightwear,63,17
59513,Pendant,Jewellery,42,6
52347,Nightdress,Loungewear and Nightwear,40,17
54715,Kurta Sets,Apparel Set,55,25
43707,Jewellery Set,Jewellery,65,6
19933,Accessory Gift Set,Accessories,52,23
14140,Cufflinks,Cufflinks,53,24
50691,Trunk,Innerwear,47,5
39127,Leggings,Bottomwear,41,4
2954,Capris,Bottomwear,43,4
32410,Leggings,Bottomwear,41,4
57630,Face Moisturisers,Skin,64,27
37946,Tunics,Topwear,39,0
17370,Accessory Gift Set,Accessories,52,23
41317,Leggings,Bottomwear,41,4
25589,Kurta Sets,Apparel Set,55,25
54862,Necklace and Chains,Jewellery,44,6
58835,Cufflinks,Cufflinks,53,24
56226,Night suits,Loungewear and Nightwear,46,17
57199,Tunics,Topwear,39,0
39920,Laptop Bag,Bags,59,2
46030,Pendant,Jewellery,42,6
56085,Lip Gloss,Lips,45,15
55235,Foundation and Primer,Makeup,60,21
17861,Trunk,Innerwear,47,5
28978,Kurta Sets,Apparel Set,55,25
18375,Trunk,Innerwear,47,5
7115,Duffel Bag,Bags,57,2
57741,Foundation and Primer,Makeup,60,21
39883,Duffel Bag,Bags,57,2
55015,Lip Gloss,Lips,45,15
50577,Trunk,Innerwear,47,5
59467,Ring,Jewellery,50,6
34824,Sports Sandals,Sandal,61,9
42639,Bracelet,Jewellery,62,6
12848,Skirts,Bottomwear,48,4
53092,Necklace and Chains,Jewellery,44,6
36265,Night suits,Loungewear and Nightwear,46,17
15351,Capris,Bottomwear,43,4
50631,Trunk,Innerwear,47,5
34904,Dupatta,Topwear,51,0
56555,Lip Gloss,Lips,45,15
46170,Necklace and Chains,Jewellery,44,6
22684,Duffel Bag,Bags,57,2
50667,Lounge Pants,Loungewear and Nightwear,63,17
43723,Bangle,Jewellery,58,6
7211,Tunics,Topwear,39,0
54052,Leggings,Bottomwear,41,4
57739,Foundation and Primer,Makeup,60,21
36658,Duffel Bag,Bags,57,2
28068,Trunk,Innerwear,47,5
32250,Skirts,Bottomwear,48,4
19937,Accessory Gift Set,Accessories,52,23
48566,Bracelet,Jewellery,62,6
